url,final_url,status,redirect_hops,redirect_chain,response_ms,bytes,content_type,cache_control,x_robots_tag,hsts,in_sitemap,lastmod,indexable,canonical,canonical_issue,meta_robots,title,title_length,meta_description,meta_length,h1_count,h1s,h2_count,word_count,image_count,images_missing_alt,images_empty_alt,form_count,form_fields,tel_links,whatsapp_links,schema_blocks,schema_types,schema_errors,gtm_ids,ga_ids,inbound_links,contextual_inbound_links,click_depth,page_type
https://cashahnawaz.com/llp-annual-filing/,https://cashahnawaz.com/llp-annual-filing/,200,0,,392,338180,text/html; charset=UTF-8,,,,True,2026-06-18T23:58:35+00:00,True,https://cashahnawaz.com/llp-annual-filing/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",LLP Annual Filing Service In Mumbai | Expert CA Support,55,File LLP Form 8 & 11 on time. Avoid MCA penalties with expert CA-managed LLP annual compliance in Mumbai. Book your CA today.,125,1,LLP Annual Filing,14,2542,7,0,1,4,40,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,170,2,1,service
https://cashahnawaz.com/madras-hc-composite-gst-scn-judgment/,https://cashahnawaz.com/madras-hc-composite-gst-scn-judgment/,200,0,,384,326381,text/html; charset=UTF-8,,,,True,2026-06-23T09:10:11+00:00,True,https://cashahnawaz.com/madras-hc-composite-gst-scn-judgment/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Madras HC Quashes Composite GST SCNs | Shahnawaz and Associates,63,Shahnawaz and Associates explains Madras HC ruling: Composite GST show cause notices for multiple years are invalid. Each financial year requires separate SCN and order.,169,1,Madras HC Quashes Composite GST Show Cause Notices,13,2029,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,17,7,3,page
https://cashahnawaz.com/madras-high-court-gst-notice-service-judgment/,https://cashahnawaz.com/madras-high-court-gst-notice-service-judgment/,200,0,,319,325649,text/html; charset=UTF-8,,,,True,2026-06-23T09:26:40+00:00,True,https://cashahnawaz.com/madras-high-court-gst-notice-service-judgment/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",GST Notices Must Be Properly Served: Madras HC | Shahnawaz and Associates,73,Madras High Court rules GST notices can’t be served by portal upload alone. Authorities must ensure compliance with Section 169 to uphold natural justice.,154,1,Madras HC: Mere GST Portal Upload Not Valid Service of Notice,13,2096,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,4,4,page
https://cashahnawaz.com/mca-extension-due-date-of-annual-filling/,https://cashahnawaz.com/mca-extension-due-date-of-annual-filling/,200,0,,3868,270537,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/mca-extension-due-date-of-annual-filling/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",MCA Extension Due Date Of MCA Annual Filling | Shahnawaz and Associates,71,MCA Extension Due Date of MCA Annual Filling - Read this article to know more about the due date of MCA Annual Filling Extension.,129,1,MCA Relaxation for Filling E-Forms for FY 2020-21,7,1462,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,12,2,3,page
https://cashahnawaz.com/mca/,https://cashahnawaz.com/mca/,200,0,,374,246586,text/html; charset=UTF-8,,,,True,2026-05-06T08:28:17+00:00,True,https://cashahnawaz.com/mca/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",MCA Relaxation: The Fastest And Easiest Way To Relax,52,"MCA Relaxation is the easiest, fastest, and most effective way to fully relax. MCA Relaxation uses a proven technique to reduce stress, anxiety and depression.",159,1,MCA Relaxation for Filling E-Forms for FY 2020-21,2,1073,6,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,31,23,2,page
https://cashahnawaz.com/memorandum-explaining-the-provisions-in-the-finance-bill-2023/,https://cashahnawaz.com/memorandum-explaining-the-provisions-in-the-finance-bill-2023/,200,0,,554,275243,text/html; charset=UTF-8,,,,True,2026-05-06T06:34:34+00:00,True,https://cashahnawaz.com/memorandum-explaining-the-provisions-in-the-finance-bill-2023/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Union Budget 2023-24 Finance Bill : Key Features - Shahnawaz and Associates,75,Get the most up-to-date insights on Union Budget 2023-24 Finance Bill and its key features with Shahnawaz and Associates. Stay informed and make informed. Every thing in detail.,177,1,Memorandum Explaining the Provisions in the Finance Bill 2023,11,1533,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/msme-ssi-registration/,https://cashahnawaz.com/msme-ssi-registration/,404,0,,3711,244648,text/html; charset=UTF-8,"no-cache, must-revalidate, max-age=0, no-store, private",,,False,,False,,,"follow, noindex",Page Not Found - Shahnawaz And Associates,41,,0,0,,3,967,5,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,9,1,4,service
https://cashahnawaz.com/new-income-tax-rules-for-non-residents-operating-cruise-ships-in-india/,https://cashahnawaz.com/new-income-tax-rules-for-non-residents-operating-cruise-ships-in-india/,200,0,,667,269844,text/html; charset=UTF-8,,,,True,2026-05-06T06:03:47+00:00,True,https://cashahnawaz.com/new-income-tax-rules-for-non-residents-operating-cruise-ships-in-india/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",New Income Tax Rules For Non-Residents Operating Cruise Ships In India - Shahnawaz And Associates,97,"The Central Board of Direct Taxes (CBDT) has issued a new notification on January 21, 2025, introducing special provisions for non-resident businesses engaged",158,1,New Income Tax Rules for Non-Residents Operating Cruise Ships in India,7,1300,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/notes-section-8-company-and-trust/,https://cashahnawaz.com/notes-section-8-company-and-trust/,200,0,,337,302174,text/html; charset=UTF-8,,,,True,2026-05-06T05:56:52+00:00,True,https://cashahnawaz.com/notes-section-8-company-and-trust/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Notes Section 8 Company And Trust | Key Differences & Guide,59,"Explore Notes Section 8 Company and Trust, their differences, benefits, and compliance requirements. Get a complete guide to choose the right structure!",152,1,Notes Section 8 Company and Trust,20,4837,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/old-vs-new-tax-regime-which-tax-system-is-better-for-salaried-employees/,https://cashahnawaz.com/old-vs-new-tax-regime-which-tax-system-is-better-for-salaried-employees/,200,0,,329,277260,text/html; charset=UTF-8,,,,True,2026-05-06T06:22:00+00:00,True,https://cashahnawaz.com/old-vs-new-tax-regime-which-tax-system-is-better-for-salaried-employees/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Old Vs New Tax Regime - Which Is Better - Best Differences,58,"Know the differences old vs new tax regimes: which is better for you? Discover advantages, deductions, and exemptions for a smart financial choice. Read more",157,1,Old vs New Tax Regime: Which Tax System is Better for Salaried Employees,14,1886,13,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/online-tds-return-filing/,https://cashahnawaz.com/tds-return-filing-services/,200,1,301:https://cashahnawaz.com/online-tds-return-filing/,531,343251,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/tds-return-filing-services/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",TDS Return Filing Services In Mumbai | Expert CA Support,56,"TDS Return Filing services is easy, smoothest and fastest with Shahnawaz and Associates. To know more about TDS return filing services & forms, Contact us at +919820444477 or ca.shahnawazshaikh@gmail.com",203,1,TDS Return Filing Services,10,2315,7,0,1,4,40,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,146,0,1,service
https://cashahnawaz.com/online-trust-registration/,https://cashahnawaz.com/online-trust-registration/,404,0,,3253,251707,text/html; charset=UTF-8,"no-cache, must-revalidate, max-age=0, no-store, private",,,False,,False,,,"follow, noindex",Page Not Found - Shahnawaz And Associates,41,,0,0,,3,967,5,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,9,1,orphan,service
https://cashahnawaz.com/others/,https://cashahnawaz.com/others/,200,0,,399,265027,text/html; charset=UTF-8,,,,True,2026-05-06T08:30:29+00:00,True,https://cashahnawaz.com/others/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Amnesty Scheme Income Tax | Shahnawaz and Associates,52,"Amnesty Scheme income tax is one of the most popular income tax schemes in India. Find out more about this scheme, eligibility, process and benefits.",149,10,"Structural Overhaul and Legislative Calibration: An In-Depth Analysis of the Finance Bill 2026; Charitable Trusts Alert: Its Time to Reapply for Tax Exemption Before 30th Sep; SEBI Interim Order Against Gensol Engineering Ltd: A Deep Dive into Corporate Governance Failures; Notes Section 8 Company and Trust; Dematerialization of Shares; Guidance Note on provisions of Direct Tax Vivad se Vishwas Scheme, 2024; Old vs New Tax Regime: Which Tax System is Better for Salaried Employees; Memorandum Explaining the Provisions in the Finance Bill 2023; Taxation of Corporations and Businesses; Due Date Calendar for the Month of November, 2022",2,2103,15,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,46,37,2,page
https://cashahnawaz.com/others/page/2/,https://cashahnawaz.com/others/page/2/,200,0,,3016,253860,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/others/,non-self,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Amnesty Scheme Income Tax | Shahnawaz and Associates,52,"Amnesty Scheme income tax is one of the most popular income tax schemes in India. Find out more about this scheme, eligibility, process and benefits.",149,4,"The scheme Maharashtra Settlement of Arrears of Tax, interest, penalty or late fee scheme 2022; Advance Tax: Due Dates, Applicability, Procedure, Interest on late payment; Form 15CA & 15CB Submission Process: New Re-engineered Form; AGM Deadline Extended by 2 Months!",2,1320,9,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,9,0,3,page
https://cashahnawaz.com/page/2/?jkit-ajax-request=jkit_elements,https://cashahnawaz.com/page/2/?jkit-ajax-request=jkit_elements,200,0,,2767,282982,text/html; charset=UTF-8,,,,False,,True,,missing,"follow, index",Page 2 – Shahnawaz and Associates,33,,0,10,Structural Overhaul and Legislative Calibration: An In-Depth Analysis of the Finance Bill 2026; Supreme Court Clarifies GST Summons vs Proceedings; Allahabad HC Quashes GST Confiscation for Excess Stock; Kerala HC: No GST Penalty for ITC Reporting Errors; Allahabad HC: GST Demand Beyond Show-Cause Notice Quashed; Gujarat HC: Refund of Compensation Cess ITC Allowed on Coal Used for Exports; Patna HC on Section 77 Refunds: Wrong Head GST Payment Refund Allowed; Bombay HC GST Ruling 2025 | GST Cash Credit Account Relief; Sikkim HC Allows Refund of ITC on Business Closure; Madras HC Quashes Composite GST Show Cause Notices,2,2135,15,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,9,0,orphan,page
https://cashahnawaz.com/patanjali-gst-penalty-case-hc-examines-section-122/,https://cashahnawaz.com/patanjali-gst-penalty-case-hc-examines-section-122/,200,0,,390,326176,text/html; charset=UTF-8,,,,True,2026-06-23T09:15:36+00:00,True,https://cashahnawaz.com/patanjali-gst-penalty-case-hc-examines-section-122/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Allahabad HC On GST Penalty Under Section 122: Patanjali,56,"Allahabad High Court examines if GST penalty under Section 122 is civil or criminal, and whether it survives after dropping tax demand under Section 74.",152,1,Allahabad HC: Patanjali GST Penalty Proceedings Under Section 122,13,1959,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,4,4,page
https://cashahnawaz.com/patna-high-court-gst-itc-bill-to-ship-to-judgment-2025/,https://cashahnawaz.com/patna-high-court-gst-itc-bill-to-ship-to-judgment-2025/,200,0,,384,322978,text/html; charset=UTF-8,,,,True,2026-06-23T09:24:49+00:00,True,https://cashahnawaz.com/patna-high-court-gst-itc-bill-to-ship-to-judgment-2025/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Patna HC: ITC Valid Without Physical Receipt Of Goods | Shahnawaz and Associates,80,Patna High Court rules ITC cannot be denied for non-physical receipt if goods are delivered directly to customers under bill-to-ship-to GST transactions.,153,1,Patna HC: ITC Allowed in Bill-to-Ship-to GST Transactions,13,1727,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,4,4,page
https://cashahnawaz.com/patna-high-court-section-77-gst-refund-wrong-head-tax-payment/,https://cashahnawaz.com/patna-high-court-section-77-gst-refund-wrong-head-tax-payment/,200,0,,382,320573,text/html; charset=UTF-8,,,,True,2026-06-23T09:06:27+00:00,True,https://cashahnawaz.com/patna-high-court-section-77-gst-refund-wrong-head-tax-payment/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Section 77 GST Refund Relief By Patna HC | Shahnawaz and Associates,67,Shahnawaz and Associates explains Patna HC’s ruling: GST refund under Section 77 allowed for wrong head payment. Limitation counts from correct tax payment date.,161,1,Patna HC: Section 77 GST Refund Allowed for Wrong Head Tax Payment,13,1874,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,17,7,3,page
https://cashahnawaz.com/privacy-and-policy/,https://cashahnawaz.com/privacy-and-policy/,200,0,,375,254749,text/html; charset=UTF-8,,,,True,2026-08-10T06:47:25+00:00,True,https://cashahnawaz.com/privacy-and-policy/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Privacy Policy | Shahnawaz And Associates,41,"Read the Privacy Policy of Shahnawaz & Associates to understand how we collect, use, protect and manage your personal information.",130,0,,3,2061,6,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,154,0,1,business
https://cashahnawaz.com/privacy-policy/,https://cashahnawaz.com/privacy-policy/,404,0,,314,244648,text/html; charset=UTF-8,"no-cache, must-revalidate, max-age=0, no-store, private",,,False,,False,,,"follow, noindex",Page Not Found - Shahnawaz And Associates,41,,0,0,,3,967,5,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,8,0,orphan,business
https://cashahnawaz.com/private-limited-company-registration/,https://anamca.com/services/registration/private-limited-company-registration/,200,1,301:https://cashahnawaz.com/private-limited-company-registration/,511,323101,text/html; charset=UTF-8,no-cache,,,False,,True,https://anamca.com/services/registration/private-limited-company-registration/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Private Limited Company Registration | Fastest Approval In 1 Week,65,Get your Private Limited Company Registration in 2 weeks. Every aspect of your company's incorporation is managed by us. Call Us @ +91 076201 44726.,148,1,Private Limited Company Registration,9,1465,3,0,0,1,7,tel:+917620144726; tel:+919987752030; tel:07620144726,https://wa.me/917620144726,2,Answer; Article; BreadcrumbList; ContactPoint; FAQPage; GeoCoordinates; ImageObject; ListItem; Organization; Person; Place; PostalAddress; Question; WebPage; WebSite,0,GTM-WV5SVHJK,G-WM2MWWHY3Y,1,1,orphan,service
https://cashahnawaz.com/project-business/trademark-registration/,https://cashahnawaz.com/trademark-registration/,200,1,301:https://cashahnawaz.com/project-business/trademark-registration/,675,247125,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/trademark-registration/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",How To Register Your Trademark And Protect Your Property,56,"Trademark registration is a legal process, If you want to claim ownership of your business name or logo. it's best to consult with an attorney before proceeding",160,1,Trademark Registration Process,2,1065,6,0,1,2,18,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; CollectionPage; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Place; PostalAddress; WebSite,0,GTM-N2LHGRCX,,172,26,1,service
https://cashahnawaz.com/public-limited-company/,https://cashahnawaz.com/public-limited-company/,200,0,,382,366440,text/html; charset=UTF-8,,,,True,2026-06-09T05:53:28+00:00,True,https://cashahnawaz.com/public-limited-company/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large","Public Limited Company In India - Process, & Registration",57,"Find out about the process, registration, and taxation of a public limited company in India. get your quote in minutes. Get a step-by-step guide from Shahnawaz and Associates.",175,1,PUBLIC LIMITED COMPANY IN INDIA,11,3018,6,0,1,4,40,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,776,24,1,page
https://cashahnawaz.com/recommendations-of-gst-council-are-only-recommendatory-and-not-binding-on-union-and-state-supreme-court/,https://cashahnawaz.com/recommendations-of-gst-council-are-only-recommendatory-and-not-binding-on-union-and-state-supreme-court/,200,0,,1441,266953,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/recommendations-of-gst-council-are-only-recommendatory-and-not-binding-on-union-and-state-supreme-court/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",GST Council Recommendation By Union & State - Shahnawaz and Associates,70,The Supreme Court has ruled that the central government and states have equal powers to legislate on the Goods and Service Tax (GST).,133,1,Recommendations of GST Council are only recommendatory and not binding on Union and State: Supreme Court,7,1234,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,12,2,3,page
https://cashahnawaz.com/reporting-of-statement-of-donation-form-10bd/,https://cashahnawaz.com/reporting-of-statement-of-donation-form-10bd/,200,0,,1830,447119,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/reporting-of-statement-of-donation-form-10bd/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Form 10BD | Statement Of Donation | Consequences,48,"File Form 10BD, including all income, deductions, and credits. Experts has a view that the total amount of Donation booked and declared in the Income and statement accounts must tally with the total figures in the Form 10BD.",224,1,Reporting of Statement of Donation Form 10BD,11,1695,13,0,2,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,13,2,3,page
https://cashahnawaz.com/sachin-tendulkar-itat-section-80rr-case-study/,https://cashahnawaz.com/sachin-tendulkar-itat-section-80rr-case-study/,200,0,,362,259674,text/html; charset=UTF-8,,,,True,2026-08-21T04:19:33+00:00,True,https://cashahnawaz.com/sachin-tendulkar-itat-section-80rr-case-study/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Sachin Tendulkar ITAT Case | Section 80RR & Endorsement Income,62,"Explore the Sachin Tendulkar ITAT case on Section 80RR, endorsement income and actor status, including the Tribunal's findings and tax implications.",148,1,Sachin Tendulkar ITAT Case Study: Section 80RR & Endorsement Income,9,2137,6,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,11,3,orphan,page
https://cashahnawaz.com/sebi-interim-order-gensol-engineering-ltd-2025/,https://cashahnawaz.com/sebi-interim-order-gensol-engineering-ltd-2025/,200,0,,352,275799,text/html; charset=UTF-8,,,,True,2026-05-06T05:51:42+00:00,True,https://cashahnawaz.com/sebi-interim-order-gensol-engineering-ltd-2025/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",SEBI Exposes Massive Fraud At Gensol Engineering Ltd,52,"Read the complete analysis of SEBI's interim order against Gensol Engineering Ltd. for major regulatory violations, promoter fund diversion, and corporate governance breakdown.",176,1,SEBI Interim Order Against Gensol Engineering Ltd: A Deep Dive into Corporate Governance Failures,16,1886,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,11,1,3,page
https://cashahnawaz.com/section-8-company-registration/,https://cashahnawaz.com/section-8-company-registration/,200,0,,326,335872,text/html; charset=UTF-8,,,,True,2026-07-22T12:35:40+00:00,True,https://cashahnawaz.com/section-8-company-registration/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Section 8 Company Registration - Register Now - Shahnawaz & Associates,70,Shahnawaz and Associates is the Best Business Setup Provider with section 8 Company Registration. Know about registration process & fees by contacting Us @ +91 9820444477 or email at ca.shahnawazshaikh@gmail.com!,212,1,Section 8 Company Registration,12,2812,6,0,1,4,40,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,757,1,1,service
https://cashahnawaz.com/services/itr-filing-for-content-creators-influencers/,https://cashahnawaz.com/itr-filing-for-content-creators-influencers/,200,1,301:https://cashahnawaz.com/services/itr-filing-for-content-creators-influencers/,1014,326581,text/html; charset=UTF-8,,,,False,,True,https://cashahnawaz.com/itr-filing-for-content-creators-influencers/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",ITR Filing For Content Creators & Influencers | Shahnawaz And Associates,72,"Complete guide to ITR filing for Content Creators & Influencers. Learn about presumptive taxation, GST on AdSense, TDS on brand deals, and tax-saving tips. File Today.",167,1,ITR Filing for Content Creators & Influencers,19,4968,9,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,1,1,2,service
https://cashahnawaz.com/sikkim-hc-refund-itc-business-closure/,https://cashahnawaz.com/sikkim-hc-refund-itc-business-closure/,200,0,,397,324496,text/html; charset=UTF-8,,,,True,2026-06-23T09:08:19+00:00,True,https://cashahnawaz.com/sikkim-hc-refund-itc-business-closure/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Sikkim HC Allows ITC Refund On Closure | Shahnawaz and Associates,65,"Shahnawaz and Associates explains Sikkim HC ruling: Refund of unutilized ITC must be allowed on business closure, as GST law does not prohibit taxpayers’ vested rights.",168,1,Sikkim HC Allows Refund of ITC on Business Closure,13,2065,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,17,7,3,page
https://cashahnawaz.com/startup-registration-india/,https://cashahnawaz.com/startup-registration-india/,200,0,,335,350573,text/html; charset=UTF-8,,,,True,2026-08-10T05:38:24+00:00,True,https://cashahnawaz.com/startup-registration-india/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Startup Registration Services India | Shahnawaz & Associates,60,Startup Registration India is a complete guide for you to register your company in India. CA Shahnawaz & Associates helps you to register your startup in India.,160,1,Startup Registration India,9,2622,6,0,1,4,40,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,783,31,1,service
https://cashahnawaz.com/supreme-court-gst-summons-vs-proceedings-section-6-2b/,https://cashahnawaz.com/supreme-court-gst-summons-vs-proceedings-section-6-2b/,200,0,,345,325476,text/html; charset=UTF-8,,,,True,2026-06-23T08:57:15+00:00,True,https://cashahnawaz.com/supreme-court-gst-summons-vs-proceedings-section-6-2b/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",SC On GST Summons & Section 6(2)(b) | Shahnawaz and Associates,62,"Shahnawaz and Associates explains SC ruling: GST summons under Section 70 are investigative, not proceedings under Section 6(2)(b). No bar on Central & State inquiries.",168,1,Supreme Court Clarifies GST Summons vs Proceedings,12,2418,11,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BlogPosting; BreadcrumbList; GeoCoordinates; ImageObject; ListItem; LocalBusiness; Organization; Person; Place; PostalAddress; WebPage; WebSite,0,GTM-N2LHGRCX,,19,8,3,page
https://cashahnawaz.com/tax-case-law/,https://cashahnawaz.com/tax-case-law/,200,0,,395,247469,text/html; charset=UTF-8,,,,True,2026-08-21T04:15:29+00:00,True,https://cashahnawaz.com/tax-case-law/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Indian Tax Case Laws | Income Tax Judgments & Case Studies,58,"Explore Indian tax case laws, ITAT judgments and tax case studies covering income tax, tax disputes, tribunal rulings and important legal decisions.",148,1,Tax Case Law,2,994,6,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,8,0,orphan,page
https://cashahnawaz.com/tax-guides/,https://cashahnawaz.com/tax-guides/,200,0,,421,260725,text/html; charset=UTF-8,,,,True,2026-08-19T08:10:21+00:00,True,https://cashahnawaz.com/tax-guides/,,"follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",Complete Tax Guides For Individuals & Businesses | Shahnawaz And Associates,75,"Access easy-to-understand tax guides covering Income Tax, GST, TDS, ITR filing, audits, and compliance for individuals and businesses.",134,1,Tax Guides,2,1216,12,0,1,2,20,tel:+919819267015; tel:098192%2067015,,1,BreadcrumbList; ListItem,0,GTM-N2LHGRCX,,750,8,1,page
